price,tag_seller,tag_condition,storage_gb,neverlock,loan,installment_loan,guarantee,color_black,color_rose,color_gold,color_silver,color_red,chargin_adapter,wire,box,case,glass,earphones,discount,time_exec_pub,time_seller_reg,y_pred
5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1854.0,4771.156085492757
4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,59.0,4771.156085492757
5600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.0,28.0,4771.156085492757
3999.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,2.0,2190.0,4771.156085492757
5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1094.0,4771.156085492757
4300.0,0,0,128,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,851.0,4771.156085492757
3500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,485.0,4771.156085492757
3000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4169.0,4771.156085492757
4000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,2220.0,4771.156085492757
4300.0,1,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2432.0,4771.156085492757
4700.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,516.0,4771.156085492757
4600.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,302.0,4771.156085492757
6400.0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,302.0,4771.156085492757
4000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1063.0,4771.156085492757
3700.0,0,0,32,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2.0,2038.0,4771.156085492757
2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,4230.0,4771.156085492757
5900.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1551.0,4771.156085492757
4500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1885.0,4771.156085492757
1900.0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,1551.0,4771.156085492757
5200.0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1398.0,4771.156085492757
6000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2.0,2797.0,4771.156085492757
4000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2677.0,4771.156085492757
5500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,455.0,4771.156085492757
4100.0,0,0,128,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2.0,790.0,4771.156085492757
4300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3315.0,4771.156085492757
3500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1002.0,4771.156085492757
4700.0,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,943.0,4771.156085492757
2800.0,1,0,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,821.0,4771.156085492757
4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2312.0,4771.156085492757
3000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,59.0,4771.156085492757
3200.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28.0,4771.156085492757
2899.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1885.0,4771.156085492757
3000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,332.0,4771.156085492757
3600.0,0,0,32,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.0,1763.0,4771.156085492757
0.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,455.0,4771.156085492757
1100.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1367.0,4771.156085492757
4300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,90.0,4771.156085492757
4300.0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1854.0,4771.156085492757
1500.0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,3985.0,4771.156085492757
4300.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,637.0,4771.156085492757
4000.0,0,0,32,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.0,28.0,4771.156085492757
4200.0,0,0,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,151.0,4771.156085492757
3000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1216.0,4771.156085492757
1200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28.0,4771.156085492757
3600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2920.0,4771.156085492757
7000.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,790.0,4771.156085492757
5500.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1854.0,4771.156085492757
6111.05,1,0,128,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,2007.0,4771.156085492757
5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,485.0,4771.156085492757
4000.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1.0,516.0,4771.156085492757
2700.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,212.0,4771.156085492757
3500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1308.0,4771.156085492757
2656.98,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,2920.0,4771.156085492757
3499.0,1,0,32,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1.0,212.0,4771.156085492757
4800.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,28.0,4771.156085492757
4500.0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,2647.0,4771.156085492757
5300.0,0,0,32,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1946.0,4771.156085492757
3500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2343.0,4771.156085492757
3200.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2463.0,4771.156085492757
4199.0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,59.0,4771.156085492757
3200.0,0,0,32,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1.0,943.0,4771.156085492757
3700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,485.0,4771.156085492757
3500.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1398.0,4771.156085492757
4800.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,4838.0,4771.156085492757
2699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28.0,4771.156085492757
6500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,363.0,4771.156085492757
4200.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,3712.0,4771.156085492757
4500.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,28.0,4771.156085492757
5500.0,0,0,128,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,2494.0,4771.156085492757
6500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.0,1793.0,4771.156085492757
3600.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4503.0,4771.156085492757
7500.0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1.0,1673.0,4771.156085492757
3300.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1612.0,4771.156085492757
3300.0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,4771.156085492757
5300.0,1,0,128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,332.0,4771.156085492757
3900.0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,28.0,4771.156085492757
7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,729.0,4771.156085492757
3000.0,1,0,128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2463.0,4771.156085492757
3300.0,0,0,32,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1.0,943.0,4771.156085492757
6800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28.0,4771.156085492757
3300.0,0,0,32,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,1701.0,4771.156085492757
3500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,181.0,4771.156085492757
5500.0,0,0,128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1732.0,4771.156085492757
3800.0,0,0,128,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,212.0,4771.156085492757
3100.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2343.0,4771.156085492757
6200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1612.0,4771.156085492757
4800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1186.0,4771.156085492757
3200.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,28.0,4771.156085492757
3000.0,0,0,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,637.0,4771.156085492757
5000.0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1459.0,4771.156085492757
3000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,2067.0,4771.156085492757
3985.47,1,0,32,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,120.0,4771.156085492757
4200.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,546.0,4771.156085492757
5000.0,0,0,32,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1.0,2555.0,4771.156085492757
3499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,271.0,4771.156085492757
3750.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,271.0,4771.156085492757
3500.0,1,0,128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1732.0,4771.156085492757
3000.0,0,0,32,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1.0,2463.0,4771.156085492757
5900.0,0,0,128,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.0,28.0,4771.156085492757
5400.0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,1642.0,4771.156085492757
4650.0,0,0,128,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1.0,212.0,4771.156085492757
2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,302.0,4771.156085492757
6200.0,0,0,128,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1793.0,4771.156085492757
3500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,729.0,4771.156085492757
4200.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,455.0,4771.156085492757
4200.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,2463.0,4771.156085492757
4500.0,1,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,455.0,4771.156085492757
3399.0,1,0,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,2677.0,4771.156085492757
5800.0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,332.0,4771.156085492757
5500.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,851.0,4771.156085492757
6200.0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,790.0,4771.156085492757
4200.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,393.0,4771.156085492757
5000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,393.0,4771.156085492757
1500.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,181.0,4771.156085492757
2650.0,0,0,32,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,28.0,4771.156085492757
5000.0,1,0,128,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1.0,2738.0,4771.156085492757
4500.0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.0,2708.0,4771.156085492757
6000.0,0,0,256,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1854.0,4771.156085492757
3350.0,1,0,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,90.0,4771.156085492757
4500.0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1398.0,4771.156085492757
6500.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,2251.0,4771.156085492757
4999.0,0,0,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,28.0,4771.156085492757
4100.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0,28.0,4771.156085492757
6500.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1793.0,4771.156085492757
7000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2129.0,4771.156085492757
6100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,546.0,4771.156085492757
5999.0,0,0,128,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1.0,151.0,4771.156085492757
3450.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,59.0,4771.156085492757
3999.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,851.0,4771.156085492757
4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,120.0,4771.156085492757
4200.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1885.0,4771.156085492757
5200.0,1,0,32,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1.0,2373.0,4771.156085492757
3700.0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,2616.0,4771.156085492757
4224.6,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,516.0,4771.156085492757
5048.26,1,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,516.0,4771.156085492757
4000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,181.0,4771.156085492757
5000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,4771.156085492757
7280.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,668.0,4771.156085492757
3200.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1428.0,4771.156085492757
5500.0,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,2494.0,4771.156085492757
5900.0,1,0,128,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.0,2373.0,4771.156085492757
3700.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3438.0,4771.156085492757
2800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,212.0,4771.156085492757
5900.0,1,0,128,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1.0,2373.0,4771.156085492757
3200.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1.0,2251.0,4771.156085492757
2000.0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,606.0,4771.156085492757
1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28.0,4771.156085492757
5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,729.0,4771.156085492757
4000.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1.0,2647.0,4771.156085492757
5350.0,0,0,32,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,2889.0,4771.156085492757
5100.0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1.0,332.0,4771.156085492757
750.0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,271.0,4771.156085492757
4800.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1824.0,4771.156085492757
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,4771.156085492757
2999.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,912.0,4771.156085492757
3300.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,302.0,4771.156085492757
3400.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,393.0,4771.156085492757
1700.0,1,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,332.0,4771.156085492757
3200.0,0,0,32,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,302.0,4771.156085492757
4200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28.0,4771.156085492757
3400.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,455.0,4771.156085492757
5845.36,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2432.0,4771.156085492757
3500.0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,3407.0,4771.156085492757
3400.0,0,0,32,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,151.0,4771.156085492757
4000.0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,2373.0,4771.156085492757
2500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,516.0,4771.156085492757
2300.0,0,0,32,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1.0,90.0,4771.156085492757
3700.0,1,0,32,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1.0,2373.0,4771.156085492757
3700.0,1,0,32,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1.0,2373.0,4771.156085492757
5000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,3407.0,4771.156085492757
6000.0,0,0,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1308.0,4771.156085492757
3600.0,0,0,64,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1.0,28.0,4771.156085492757
6000.0,0,0,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1.0,516.0,4771.156085492757
4000.0,0,0,32,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,302.0,4771.156085492757
4899.0,0,0,128,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,302.0,4771.156085492757
3300.0,1,0,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,332.0,4771.156085492757
5000.0,0,0,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,212.0,4771.156085492757
5313.96,0,0,256,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,28.0,4771.156085492757
0.0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1.0,455.0,4771.156085492757
3500.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1.0,3073.0,4771.156085492757
3700.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,2038.0,4771.156085492757
2700.0,0,0,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,28.0,4771.156085492757
3900.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1094.0,4771.156085492757
1000.0,0,0,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,912.0,4771.156085492757
3500.0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1277.0,4771.156085492757
0.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1763.0,4771.156085492757
3300.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1398.0,4771.156085492757
4300.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,28.0,4771.156085492757
4000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,59.0,4771.156085492757
3700.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1551.0,4771.156085492757
5800.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,4595.0,4771.156085492757
4200.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,393.0,4771.156085492757
4900.0,1,0,32,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.0,668.0,4771.156085492757
3500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1.0,821.0,4771.156085492757
5200.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,759.0,4771.156085492757
3500.0,0,0,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,821.0,4771.156085492757
4000.0,0,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,2828.0,4771.156085492757
7000.0,0,0,256,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1.0,485.0,4771.156085492757
4300.0,0,0,32,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1.0,1063.0,4771.156085492757
2999.0,0,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,485.0,4771.156085492757
4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,485.0,4771.156085492757
4650.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3712.0,4771.156085492757
5100.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,120.0,4771.156085492757
3700.0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1.0,485.0,4771.156085492757
3699.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,668.0,4771.156085492757
4500.0,0,0,128,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1520.0,4771.156085492757
5200.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,363.0,4771.156085492757
4800.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1793.0,4771.156085492757
5999.0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,271.0,4771.156085492757
5000.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,698.0,4771.156085492757
7200.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,516.0,4771.156085492757
4650.0,1,0,32,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,729.0,4771.156085492757
4500.0,0,0,128,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1.0,1002.0,4771.156085492757
3300.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,181.0,4771.156085492757
900.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28.0,4771.156085492757
5500.0,0,0,128,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1.0,28.0,4771.156085492757
4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,698.0,4771.156085492757
3200.0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,912.0,4771.156085492757
5000.0,0,0,128,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.0,240.0,4771.156085492757
5000.0,0,0,256,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,240.0,4771.156085492757
2500.0,0,0,128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,363.0,4771.156085492757
4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3377.0,4771.156085492757
3999.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1551.0,4771.156085492757
4700.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2343.0,4771.156085492757
6000.0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,2555.0,4771.156085492757
4500.0,0,0,128,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,28.0,4771.156085492757
3900.0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,485.0,4771.156085492757
4000.0,0,0,128,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1.0,28.0,4771.156085492757
6500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,485.0,4771.156085492757
6990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2769.0,4771.156085492757
4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,28.0,4771.156085492757
4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2708.0,4771.156085492757
4500.0,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1732.0,4771.156085492757
